Photo ID;Title;Description;Photo URL;Photo date;Photo height;Photo width;Photo Licence;Album ID;Album name;Source URL;Tags
36162072775.0;Scientist Jennifer Wiseman Speaks at Hubble 25th Anniversary Event at Smithsonian Udvar-Hazy Center;"Jennifer Wiseman, senior project scientist for the Hubble Space Telescope at NASA's Goddard Space Flight Center, speaks about Hubble's scientific achievements during an event celebrating the 25th anniversary of the Hubble Space Telescope on Saturday, April 25, 2015, at the Smithsonian's Steven F. Udvar-Hazy Center in Chantilly, Virginia.

Credit: NASA/Joel Kowsky";https://www.datastro.eu/api/v2/catalog/datasets/nasahubble/files/78dcd991849eddb2d24902414f237ff2;2015-04-25;2504.0;3936.0;CC BY-NC-SA;7.21576841164e+16;Hubble 25th Anniversary Astronaut Panel;https://www.flickr.com/photos/nasahubble/36162072775/in/album-72157684116421800;hubblespacetelescope25thanniversary jenniferwiseman stevenfudvarhazycenter hubble hubblespacetelescope nasa goddardspaceflightcenter
28046214230.0;The Hubble Space Telescope Transportation Operation;"This photo shows the Hubble Space Telescope (HST) being transferred from the Vertical Assembly Test Area (VATA) to the High Bay at the Lockheed assembly plant in preparation for transport to the Kennedy Space Center (KSC) after final testing and verification.

Date Created: 1989-10-04";https://www.datastro.eu/api/v2/catalog/datasets/nasahubble/files/8ab2d6e2b6d4b157c4435c9db2395844;2016-07-15;743.0;1000.0;CC BY;7.21576710092e+16;Hubble in Development;https://www.flickr.com/photos/nasahubble/28046214230/in/album-72157671009197500;hubble space telescope nasa hubblespacetelescope
27512130724.0;STS-31 Discovery, Orbiter Vehicle (OV) 104, Crew Portrait;"The five astronaut crew members for the STS-31 mission chose a busy night sky scene as a background for their portrait. Astronaut Loren J. Shriver (center front) is mission commander. Other crew members are (left to right), astronauts Charles F. Bolden Jr., pilot; Steven A. Hawley, Bruce McCandless II, and Kathryn D. Sullivan, all mission specialists. The Hubble Space Telescope (HST), depicted in the upper left of the background scene, was deployed by Discovery’s crew.";https://www.datastro.eu/api/v2/catalog/datasets/nasahubble/files/7d527612ff9dee4a0d84b0e5d3bcd0c7;2016-07-06;3200.0;4000.0;CC BY;7.21576703987e+16;Hubble Deployment;https://www.flickr.com/photos/nasahubble/27512130724/in/album-72157670398668500;hubble hubblespacetelescope nasa hubbledeployment sts31
36121459266.0;Servicing Mission 4 Panel Discussion at Hubble 25th Anniversary Event at Smithsonian Udvar-Hazy Center;"The crew of STS-125, the final Hubble servicing mission, participates in a panel discussion as part of an event celebrating the 25th anniversary of the Hubble Space Telescope on Saturday, April 25, 2015, at the Smithsonian's Steven F. Udvar-Hazy Center in Chantilly, Virginia. Pictured from left are John Grunsfeld, Michael T. Good, Mike Massimino, Scott Altman, Gregory C. Johnson, Megan McArthur Behnken, and Andrew Feustel. 

Credit: NASA/Joel Kowsky";https://www.datastro.eu/api/v2/catalog/datasets/nasahubble/files/2d105cecb64d625942af6458e55a0588;2015-04-25;3054.0;4778.0;CC BY-NC-SA;7.21576841164e+16;Hubble 25th Anniversary Astronaut Panel;https://www.flickr.com/photos/nasahubble/36121459266/in/album-72157684116421800;andrewfeustel gregorycjohnson hubblespacetelescope25thanniversary johngrunsfeld meganmcarthurbehnken michaeltgood mikemassimino scottaltman stevenfudvarhazycenter sts125 sts125crew servicingmission4astronauts hubble hubblespacetelescope nasa astronauts
35355189843.0;Astronaut Dane Carey Speaks at Hubble 25th Anniversary Event at Smithsonian Udvar-Hazy Center;"Former NASA astronaut Dane Carey speaks as part of a panel discussion during an event celebrating the 25th anniversary of the Hubble Space Telescope on Saturday, April 25, 2015, at the Smithsonian's Steven F. Udvar-Hazy Center in Chantilly, Virginia. Carey flew as pilot aboard space shuttle Columbia on Hubble Servicing Mission 3B in 2002. 

Credit: NASA/Joel Kowsky";https://www.datastro.eu/api/v2/catalog/datasets/nasahubble/files/0ad59e9f49fdf08199dc449c48a5fc8c;2015-04-25;2344.0;4188.0;CC BY-NC-SA;7.21576841164e+16;Hubble 25th Anniversary Astronaut Panel;https://www.flickr.com/photos/nasahubble/35355189843/in/album-72157684116421800;danecarey hubblespacetelescope25thanniversary stevenfudvarhazycenter spaceshuttlecolumbia servicingmission3b scottaltman antonellanota hubble hubblespacetelescope nasa astronauts
35355187553.0;Astronaut Richard Linnehan Signs Autographs at Hubble 25th Anniversary Event at Smithsonian Udvar-Hazy Center;"Former NASA astronaut Richard Linnehan signs autographs at an event celebrating the 25th anniversary of the Hubble Space Telescope on Saturday, April 25, 2015, at the Smithsonian's Steven F. Udvar-Hazy Center in Chantilly, Virginia. Linnehan flew to Hubble on Servicing Mission 3B and completed three spacewalks in support of servicing the telescope. 

Credit: NASA/Joel Kowsky";https://www.datastro.eu/api/v2/catalog/datasets/nasahubble/files/76eaebd22b0c78226f3f6a1bf468f70c;2015-04-25;3280.0;4928.0;CC BY-NC-SA;7.21576841164e+16;Hubble 25th Anniversary Astronaut Panel;https://www.flickr.com/photos/nasahubble/35355187553/in/album-72157684116421800;hubblespacetelescope25thanniversary richardlinnehan stevenfudvarhazycenter servicingmission3b hubble hubblespacetelescope nasa astronauts
28049538271.0;Astronaut Story Musgrave during deployment of solar array panels on HST;Astronaut F. Story Musgrave moves about in the Space Shuttle Endeavour's cargo bay during the deployment of the solar array panels on the Hubble Space Telescope (HST) during the final of five STS-61 space walks. The left hand of astronaut Jeffrey A. Hoffman appears at lower left corner.;https://www.datastro.eu/api/v2/catalog/datasets/nasahubble/files/f65197dd3470ece5c860b6cf091d42b7;2010-09-02;2848.0;4348.0;CC BY;7.21576703987e+16;Hubble Servicing Mission 1;https://www.flickr.com/photos/nasahubble/28049538271/in/album-72157670398668500;hubble hubblespacetelescope nasa servicingmission servicingmission1 sts61
27847414510.0;STS-61 crewmembers prepare covers for magnetometers on HST;"Three members of the STS-61 crew prepare covers to be placed on magnetometers near the top of the Hubble Space Telescope (HST). Left to right are Richard O. Covey, mission commander; Kenneth D. Bowersox, pilot and Claude Nicollier, mission specialist. On the following day, astronauts Jeffrey A. Hoffman and F. Story Musgrave placed the covers on the magnetometers as they wrapped up five days of servicing on HST.";https://www.datastro.eu/api/v2/catalog/datasets/nasahubble/files/f7316f88b1a5330f809007cb40ea38f7;2010-09-02;2820.0;4316.0;CC BY;7.21576703987e+16;Hubble Servicing Mission 1;https://www.flickr.com/photos/nasahubble/27847414510/in/album-72157670398668500;hubble hubblespacetelescope nasa servicingmission servicingmission1 sts61
27514162734.0;Astronaut Jeffrey Hoffman with WF/PC during third STS-61 EVA;Astronaut Jeffrey A. Hoffman, anchored on the end of the Remote Manipulator System (RMS) arm, is pictured with the Wide Field/Planetary Camera (WF/PC I) during the third of five extravehicular activity?s (EVA). Astronauts Hoffman and F. Story Musgrave, seen near the stowage area for the WF/PC, had earlier installed the new camera (note white rectangle) on lower portion of telescope.;https://www.datastro.eu/api/v2/catalog/datasets/nasahubble/files/431f21d7f83117f195b72a0750032e57;2010-09-02;4683.0;4648.0;CC BY;7.21576703987e+16;Hubble Servicing Mission 1;https://www.flickr.com/photos/nasahubble/27514162734/in/album-72157670398668500;hubble hubblespacetelescope nasa servicingmission servicingmission1 sts61
28051106581.0;Astronaut Hoffman replaces fuse plugs on Hubble Space Telescope;Astronaut F. Story Musgrave (top right center) works with a restraint device near the Hubble Space Telescope (HST) during the first of five STS-61 extravehicular activities (EVA). Astronaut Jeffrey A. Hoffman, who joined Musgrave for three of the five spacewalks, is seen at the bottom of the frame preparing to work with fuse plugs. Photo credit: NASA;https://www.datastro.eu/api/v2/catalog/datasets/nasahubble/files/8842fbe1ec7ab59e26960e51aa64fd6c;2010-09-02;4692.0;4654.0;CC BY;7.21576703987e+16;Hubble Servicing Mission 1;https://www.flickr.com/photos/nasahubble/28051106581/in/album-72157670398668500;hubble hubblespacetelescope nasa servicingmission servicingmission1 sts61
27946394891.0;Astronaut Joseph R. Tanner;Astronaut Joseph R. Tanner, STS-82 mission specialist, in hatchway to the Space Shuttle Discovery's airlock where he will later don an Extravehicular Mobility Unit (EMU) space suit for servicing tasks on Hubble Space Telescope (HST). This view was taken with an Electronic Still Camera (ESC).;https://www.datastro.eu/api/v2/catalog/datasets/nasahubble/files/ae71757603592540878004163a98b214;2016-07-01;1021.0;1536.0;CC BY;7.21576703987e+16;Hubble Servicing Mission 2;https://www.flickr.com/photos/nasahubble/27946394891/in/album-72157670398668400;hubble hubblespacetelescope servicingmission servicingmission2 sts82
28051111511.0;Sunburst over the open STS-61 Endeavour payload bay;While photographing the cargo bay - not yet visited by the Hubble Space Telescope (HST) - the STS-61 crew members also captured a sunburst. A 70mm camera, aimed through the Space Shuttle Endeavour's aft flight deck windows, was used to expose the image.;https://www.datastro.eu/api/v2/catalog/datasets/nasahubble/files/9ce057c1c95f80049ba09c0bb7497dc9;2010-09-02;4691.0;4660.0;CC BY;7.21576703987e+16;Hubble Servicing Mission 1;https://www.flickr.com/photos/nasahubble/28051111511/in/album-72157670398668500;hubble hubblespacetelescope nasa servicingmission servicingmission1 sts61
28051105831.0;Hubble Space Telescope begins separation from Shuttle Endeavour after repair;The Hubble Space Telescope (HST) begins its separation from the Space Shuttle Endeavour following a week and a half berthed in the Endeavour?s cargo bay.;https://www.datastro.eu/api/v2/catalog/datasets/nasahubble/files/2d08007b85c0013005a4682f16e96217;2009-08-13;5116.0;5186.0;CC BY;7.21576703987e+16;Hubble Servicing Mission 1;https://www.flickr.com/photos/nasahubble/28051105831/in/album-72157670398668500;hubble hubblespacetelescope nasa servicingmission servicingmission1 sts61
27743755640.0;Astronaut Mark C. Lee;Astronaut Mark C. Lee, STS-82 payload commander training for extravehicular activity (EVA) involved with the servicing of the Hubble Space Telescope (HST), prepares to enter a water tank at the Johnson Space Center (JSC). Moments later, Lee was neutrally buoyant, rehearsing some of the HST servicing chores with a crewmate.;https://www.datastro.eu/api/v2/catalog/datasets/nasahubble/files/c5a5ecc838c330398c6cc6115db854f9;2016-07-01;2345.0;1536.0;CC BY;7.21576703987e+16;Hubble Servicing Mission 2;https://www.flickr.com/photos/nasahubble/27743755640/in/album-72157670398668400;hubble hubblespacetelescope servicingmission servicingmission2 sts82
36028854131.0;Astronaut Claude Nicollier Speaks at Hubble 25th Anniversary Event at Smithsonian Udvar-Hazy Center;"Former ESA (European Space Agency) astronaut Claude Nicollier speaks during an event celebrating the 25th anniversary of the Hubble Space Telescope on Saturday, April 25, 2015, at the Smithsonian's Steven F. Udvar-Hazy Center in Chantilly, Virginia. Nicollier took part in two Hubble servicing missions, Servicing Mission 1 in 1993 and Servicing Mission 3A in 1999. 

Credit: NASA/Joel Kowsky";https://www.datastro.eu/api/v2/catalog/datasets/nasahubble/files/517aac7970b8a222a9e9832b03a3d7c9;2015-04-25;2514.0;1988.0;CC BY-NC-SA;7.21576841164e+16;Hubble 25th Anniversary Astronaut Panel;https://www.flickr.com/photos/nasahubble/36028854131/in/album-72157684116421800;claudenicollier hubblespacetelescope25thanniversary stevenfudvarhazycenter servicingmission1 servicingmission3a europeanspaceagencyastronaut hubble hubblespacetelescope nasa astronaut
36028854221.0;Astronaut Bruce McCandless Speaks at Hubble 25th Anniversary Event at Smithsonian Udvar-Hazy Center;"Former NASA astronaut Bruce McCandless, mission specialist on STS-31, speaks as part of a panel discussion at an event celebrating the 25th anniversary of the Hubble Space Telescope on Saturday, April 25, 2015, at the Smithsonian's Steven F. Udvar-Hazy Center in Chantilly, Virginia.

Credit: NASA/Joel Kowsky";https://www.datastro.eu/api/v2/catalog/datasets/nasahubble/files/2b724ce810c0986189845a9b49e775d5;2015-04-25;1325.0;1796.0;CC BY-NC-SA;7.21576841164e+16;Hubble 25th Anniversary Astronaut Panel;https://www.flickr.com/photos/nasahubble/36028854221/in/album-72157684116421800;brucemccandless hubblespacetelescope25thanniversary stevenfudvarhazycenter sts31 missionspecialist hubble hubblespacetelescope nasa astronaut
